游戏名,历史在线峰值,steam商店链接
模拟人生3,"10,411",https://store.steampowered.com/app/47890
辐射3：年度版,"10,357",https://store.steampowered.com/app/22370
死亡细胞,"10,344",https://store.steampowered.com/app/588650
GunZ 2: The Second Duel,"10,315",https://store.steampowered.com/app/242720
灭绝,"10,306",https://store.steampowered.com/app/413510
FreeStyle 2: Street Basketball,"10,305",https://store.steampowered.com/app/339610
赤痕：夜之仪式,"10,304",https://store.steampowered.com/app/692850
SD高达G世纪：火线纵横,"10,277",https://store.steampowered.com/app/728530
战争机器5,"10,181",https://store.steampowered.com/app/1097840
宠物大师,"10,160",https://store.steampowered.com/app/489520
古剑奇谭三,"10,124",https://store.steampowered.com/app/994280
胡闹厨房2,"10,109",https://store.steampowered.com/app/728880
Blade & Sorcery,"10,096",https://store.steampowered.com/app/629730
万智牌：旅法师对决2014,"10,059",https://store.steampowered.com/app/213850
腐烂国度,"10,035",https://store.steampowered.com/app/241540
空洞骑士,"10,029",https://store.steampowered.com/app/367520
模拟山羊,"10,022",https://store.steampowered.com/app/265930
物质世界,"10,015",https://store.steampowered.com/app/794260
死亡边境2,"10,009",https://store.steampowered.com/app/744900
战斗版国际象棋,"9,986",https://store.steampowered.com/app/211050
Fergus The Fly,"9,974",https://store.steampowered.com/app/585790
红色风险,"9,961",https://store.steampowered.com/app/448070
地球2160,"9,947",https://store.steampowered.com/app/1900
植物大战僵尸年度版,"9,871",https://store.steampowered.com/app/3590
禁酒令,"9,866",https://store.steampowered.com/app/375760
Counter-Strike Nexon: Zombies,"9,858",https://store.steampowered.com/app/273110
JUMP大乱斗,"9,858",https://store.steampowered.com/app/816020
恶灵附身2,"9,846",https://store.steampowered.com/app/601430
Stream Service,"9,808",https://store.steampowered.com/app/637310
MechDefender,"9,786",https://store.steampowered.com/app/562730
战争之人：突击小队2,"9,720",https://store.steampowered.com/app/244450
Crossout,"9,701",https://store.steampowered.com/app/386180
战锤40K:审判官-殉道者,"9,699",https://store.steampowered.com/app/527430
Lone Leader,"9,698",https://store.steampowered.com/app/518800
情热传说,"9,690",https://store.steampowered.com/app/351970
两个世界2：城堡防御,"9,680",https://store.steampowered.com/app/7530
地球2150三部曲,"9,634",https://store.steampowered.com/app/253880
为了国王,"9,625",https://store.steampowered.com/app/527230
几何冲刺,"9,614",https://store.steampowered.com/app/322170
超级巴哥犬,"9,600",https://store.steampowered.com/app/418070
Multishop Tycoon Deluxe,"9,576",https://store.steampowered.com/app/568780
点击英雄2,"9,570",https://store.steampowered.com/app/629910
F1 2018,"9,559",https://store.steampowered.com/app/737800
SWEATER? OK!,"9,545",https://store.steampowered.com/app/539700
KurtzPel,"9,477",https://store.steampowered.com/app/844870
Shakes and Fidget,"9,469",https://store.steampowered.com/app/438040
3D转换,"9,465",https://store.steampowered.com/app/206610
正当防卫4,"9,464",https://store.steampowered.com/app/517630
噬神者3,"9,455",https://store.steampowered.com/app/899440
物竞天择2,"9,429",https://store.steampowered.com/app/4920
MOBIUS FINAL FANTASY,"9,420",https://store.steampowered.com/app/536930
The Last Hope,"9,417",https://store.steampowered.com/app/522570
脱逃之蛇,"9,386",https://store.steampowered.com/app/409440
战争仪式：大逃杀,"9,355",https://store.steampowered.com/app/879160
这是我的战争,"9,343",https://store.steampowered.com/app/282070
Alien Swarm: Reactive Drop,"9,335",https://store.steampowered.com/app/563560
尼内岛：大逃杀,"9,277",https://store.steampowered.com/app/728540
BARRIER X,"9,219",https://store.steampowered.com/app/463150
耻辱之日,"9,214",https://store.steampowered.com/app/447820
哥特舰队：阿玛达,"9,199",https://store.steampowered.com/app/363680
求生指南,"9,186",https://store.steampowered.com/app/250400
仙境传说2,"9,183",https://store.steampowered.com/app/231060
NBA 2K16,"9,172",https://store.steampowered.com/app/370240
DAEMON X MACHINA,"9,168",https://store.steampowered.com/app/1167450
STARUSHKO LUB,"9,134",https://store.steampowered.com/app/533620
樱花点球大战,"9,097",https://store.steampowered.com/app/383080
全面战争模拟器,"9,075",https://store.steampowered.com/app/508440
Jumping Tank,"9,037",https://store.steampowered.com/app/582430
Ori and the Blind Forest: Definitive Edition,"9,020",https://store.steampowered.com/app/387290
ROTii,"8,972",https://store.steampowered.com/app/603220
哥特舰队：阿玛达2,"8,938",https://store.steampowered.com/app/573100
如龙 0,"8,907",https://store.steampowered.com/app/638970
Two Worlds II HD - Call of the Tenebrae,"8,897",https://store.steampowered.com/app/626630
机器人大战僵尸鸟,"8,897",https://store.steampowered.com/app/389460
Secret in Story,"8,895",https://store.steampowered.com/app/613010
咒语力量3,"8,893",https://store.steampowered.com/app/311290
Troma计划,"8,842",https://store.steampowered.com/app/279640
ONE PIECE: PIRATE WARRIORS 4,"8,839",https://store.steampowered.com/app/1089090
魔法门之英雄无敌6,"8,827",https://store.steampowered.com/app/48220
Love is Blind: Mutants,"8,812",https://store.steampowered.com/app/444460
地球2140,"8,790",https://store.steampowered.com/app/253860
The Elder Scrolls: Legends,"8,781",https://store.steampowered.com/app/364470
武士猫,"8,740",https://store.steampowered.com/app/342740
NEO-NOW!,"8,682",https://store.steampowered.com/app/503420
第三次世界大战：黑金,"8,655",https://store.steampowered.com/app/254080
方块战争,"8,594",https://store.steampowered.com/app/299360
大富翁10,"8,578",https://store.steampowered.com/app/1162520
老哥模拟器,"8,467",https://store.steampowered.com/app/654990
模拟大逃杀,"8,466",https://store.steampowered.com/app/884660
异形：隔离,"8,456",https://store.steampowered.com/app/214490
中世纪2：全面战争,"8,385",https://store.steampowered.com/app/4700
汽车修理工模拟2018,"8,382",https://store.steampowered.com/app/645630
最终幻想12：黄道纪元,"8,362",https://store.steampowered.com/app/595520
最终幻想13,"8,320",https://store.steampowered.com/app/292120
地球防卫军5,"8,305",https://store.steampowered.com/app/1007040
Gigantic,"8,303",https://store.steampowered.com/app/327690
Dragon Age: Origins - Ultimate Edition,"8,254",https://store.steampowered.com/app/47810
Metin2,"8,253",https://store.steampowered.com/app/550900
无主之地传说,"8,228",https://store.steampowered.com/app/330830
最终幻想9,"8,193",https://store.steampowered.com/app/377840
毁灭星球,"8,186",https://store.steampowered.com/app/218510
哈迪斯,"8,103",https://store.steampowered.com/app/1145360
F1 2017,"8,085",https://store.steampowered.com/app/515220
死或生沙滩排球：维纳斯假期,"8,075",https://store.steampowered.com/app/958260
极乐迪斯科,"8,072",https://store.steampowered.com/app/632470
Merger 3D,"8,051",https://store.steampowered.com/app/527750
盗贼遗产,"8,049",https://store.steampowered.com/app/241600
Fallout,"8,032",https://store.steampowered.com/app/38400
狂战传说,"8,018",https://store.steampowered.com/app/429660
星战前夜,"8,015",https://store.steampowered.com/app/8500
魔法门10：传承,"7,953",https://store.steampowered.com/app/238750
Ultimate Custom Night,"7,950",https://store.steampowered.com/app/871720
崛起3：泰坦之王,"7,935",https://store.steampowered.com/app/249230
射鸡英雄传,"7,920",https://store.steampowered.com/app/259340
骑士物语,"7,912",https://store.steampowered.com/app/254060
Hexaball,"7,905",https://store.steampowered.com/app/602830
JDM Tuner Racing,"7,878",https://store.steampowered.com/app/488210
猎户座：恐龙部落,"7,876",https://store.steampowered.com/app/104900
领地人生,"7,871",https://store.steampowered.com/app/290080
Mind Spheres,"7,862",https://store.steampowered.com/app/498660
异形丛生,"7,850",https://store.steampowered.com/app/630
战意,"7,828",https://store.steampowered.com/app/835570
神力科莎,"7,813",https://store.steampowered.com/app/244210
Yellow: The Yellow Artifact,"7,799",https://store.steampowered.com/app/486820
百战天虫：革命,"7,770",https://store.steampowered.com/app/200170
俄罗斯钓鱼4,"7,750",https://store.steampowered.com/app/766570
杰克盒子的派对游戏包3,"7,737",https://store.steampowered.com/app/434170
堡垒：火焰之炼,"7,720",https://store.steampowered.com/app/487120
便条,"7,716",https://store.steampowered.com/app/345920
北境之地,"7,668",https://store.steampowered.com/app/466560
Fairyland: Incursion,"7,664",https://store.steampowered.com/app/493760
商务旅行-在线多人棋盘游戏 ,"7,614",https://store.steampowered.com/app/397900
危机特遣队,"7,570",https://store.steampowered.com/app/253920
游戏发展国,"7,558",https://store.steampowered.com/app/239820
神界：原罪-加强版,"7,547",https://store.steampowered.com/app/373420
Orcs Must Die! Unchained,"7,517",https://store.steampowered.com/app/427270
传染病,"7,498",https://store.steampowered.com/app/238430
正当防卫2,"7,493",https://store.steampowered.com/app/8190
油管主播的生活,"7,491",https://store.steampowered.com/app/428690
Rules Of Survival,"7,484",https://store.steampowered.com/app/788260
深海迷航：零度之下,"7,468",https://store.steampowered.com/app/848450
NOBUNAGA'S AMBITION: Souzou SengokuRisshiden,"7,454",https://store.steampowered.com/app/375450
两个世界：史诗版,"7,453",https://store.steampowered.com/app/1930
骑士与商人,"7,450",https://store.steampowered.com/app/253900
Mirror,"7,440",https://store.steampowered.com/app/644560
星际迷航OL,"7,402",https://store.steampowered.com/app/9900
心跳文学部,"7,402",https://store.steampowered.com/app/698780
纪元2205,"7,401",https://store.steampowered.com/app/375910
Madrobot X,"7,377",https://store.steampowered.com/app/513610
炮弹冲击,"7,346",https://store.steampowered.com/app/326460
H1Z1: Test Server,"7,343",https://store.steampowered.com/app/439700
折磨：扭蒙拉之潮,"7,328",https://store.steampowered.com/app/272270
调查局：幽浮解密,"7,312",https://store.steampowered.com/app/65930
进击！要塞！,"7,280",https://store.steampowered.com/app/410900
时光之帽,"7,272",https://store.steampowered.com/app/253230
逃脱机器,"7,267",https://store.steampowered.com/app/363490
暗影狂奔：香港,"7,253",https://store.steampowered.com/app/346940
家园：卡拉克沙漠,"7,251",https://store.steampowered.com/app/281610
旋转轮胎,"7,215",https://store.steampowered.com/app/263280
NGU IDLE,"7,207",https://store.steampowered.com/app/1147690
卫星统治,"7,202",https://store.steampowered.com/app/268870
隔离：第二章,"7,199",https://store.steampowered.com/app/582890
歌谭市：冒名顶替,"7,195",https://store.steampowered.com/app/206210
Dark Project,"7,136",https://store.steampowered.com/app/583660
木屋,"7,134",https://store.steampowered.com/app/513570
失忆症：猪猡的机器,"7,133",https://store.steampowered.com/app/239200
野兽传奇,"7,129",https://store.steampowered.com/app/225260
黑暗城堡领主,"7,121",https://store.steampowered.com/app/349460
帝国霸业：银河生存,"7,118",https://store.steampowered.com/app/383120
3D ParticleGen Visual FX,"7,110",https://store.steampowered.com/app/279740
黑山,"7,100",https://store.steampowered.com/app/362890
Idle Champions of the Forgotten Realms,"7,049",https://store.steampowered.com/app/627690
岛,"7,034",https://store.steampowered.com/app/376210
My Super Tower 2,"7,010",https://store.steampowered.com/app/575460
The Crypts of Anak Shaba - VR,"7,003",https://store.steampowered.com/app/566060
前进，天空塔！,"6,985",https://store.steampowered.com/app/333250
实况足球：2018,"6,974",https://store.steampowered.com/app/592580
无尽的时间点击,"6,968",https://store.steampowered.com/app/385770
黑色灵魂：加长版,"6,957",https://store.steampowered.com/app/264480
粒子球,"6,956",https://store.steampowered.com/app/343360
Heli Heroes,"6,934",https://store.steampowered.com/app/259320
旋转轮胎：泥泞奔驰,"6,922",https://store.steampowered.com/app/675010
零世代,"6,914",https://store.steampowered.com/app/704270
国土防线,"6,912",https://store.steampowered.com/app/55100
Eco,"6,905",https://store.steampowered.com/app/382310
半条命2,"6,899",https://store.steampowered.com/app/220
PIGMENTUM,"6,895",https://store.steampowered.com/app/582280
飙酷车神2,"6,879",https://store.steampowered.com/app/646910
迈阿密热线,"6,858",https://store.steampowered.com/app/219150
BLOCKADE 3D,"6,840",https://store.steampowered.com/app/302830
